SINAPI - Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,__arquivo_origem,Unnamed: 0
RELATÓRIO DE FAMÍLIAS E COEFICIENTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
Mês de Referência:,06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
Data de emissão:,11/07/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
,,,,Coeficientes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
"Código da
Família","Código do
Insumo",Descrição do Insumo,Unidade,Categoria,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,43147,MEMBRANA IMPERMEABILIZANTE ACRILICA MONOCOMPONENTE,KG,REPRESENTADO,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,3.2220117,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,34361,METACAULIM DE ALTA REATIVIDADE/CAULIM CALCINADO,KG,REPRESENTADO,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,2.3452957,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,44537,POZOLANA DE CLASSE C,T,REPRESENTADO,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,48.7018619,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,44074,PRIMER DE POLIURETANO,L,REPRESENTADO,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,77.7906738,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,153,"REVESTIMENTO EPOXI DE ALTA RESISTENCIA QUIMICA, ISENTO DE SOLVENTES, BICOMPONENTE",L,REPRESENTADO,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,13.4886198,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,11622,SELANTE A BASE DE ALCATRAO E POLIURETANO PARA JUNTAS HORIZONTAIS,KG,REPRESENTADO,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,10.1640046,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,43143,"SELANTE ACRILICO PARA TRATAMENTO / ACABAMENTO SUPERFICIAL DE CONCRETO ESTAMPADO, APARENTE, PEDRAS E OUTROS",L,REPRESENTADO,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,3.8391012,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,142,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,310ML,REPRESENTADO,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,4.7962354,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,43142,"SELANTE MONOCOMPONENTE A BASE DE SILICONE DE BAIXO MODULO, PARA JUNTAS DE PAVIMENTACAO",L,REPRESENTADO,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,21.7848394,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,44536,SILICA ATIVA PARA ADICAO EM CONCRETO E ARGAMASSA,KG,REPRESENTADO,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,0.4035801,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,39961,SILICONE ACETICO USO GERAL INCOLOR 280 G,UN,REPRESENTADO,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,3.1693186,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,11609,"SOLUCAO ASFALTICA ELASTOMERICA PARA IMPRIMACAO, APLICACAO A FRIO",L,REPRESENTADO,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,1.6892468,SINAPI_familias_e_coeficientes_2025_06.xlsx,
123,154,"TINTA / REVESTIMENTO A BASE DE RESINA EPOXI COM ALCATRAO, BICOMPONENTE",L,REPRESENTADO,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,10.1397065,SINAPI_familias_e_coeficientes_2025_06.xlsx,
183,183,"BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *14* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, CEDRINHO / ANGELIM COMERCIAL / TAURI / CURUPIXA / PEROBA / CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)",JG,REPRESENTATIVO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SINAPI_familias_e_coeficientes_2025_06.xlsx,
183,184,"BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *14* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, PINUS / EUCALIPTO / VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)",JG,REPRESENTADO,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,0.6193548,SINAPI_familias_e_coeficientes_2025_06.xlsx,
183,181,"BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *16* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, CEDRINHO / ANGELIM COMERCIAL / TAURI / CURUPIXA / PEROBA / CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)",JG,REPRESENTADO,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,1.3354839,SINAPI_familias_e_coeficientes_2025_06.xlsx,
183,20001,"BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *16* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, PINUS / EUCALIPTO / VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)",JG,REPRESENTADO,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,0.7741935,SINAPI_familias_e_coeficientes_2025_06.xlsx,
183,20017,"GUARNICAO / ALIZAR / VISTA LISA EM MADEIRA MACICA, PARA PORTA, E = *1* CM, L = *5* CM, CEDRINHO / ANGELIM COMERCIAL / TAURI/ CURUPIXA / PEROBA / CUMARU OU EQUIVALENTE DA REGIAO",M,REPRESENTADO,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,0.0363729,SINAPI_familias_e_coeficientes_2025_06.xlsx,
183,20007,"GUARNICAO / ALIZAR / VISTA LISA EM MADEIRA MACICA, PARA PORTA, E = *1* CM, L = *5* CM, PINUS /EUCALIPTO / VIROLA OU EQUIVALENTE DA REGIAO",M,REPRESENTADO,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,0.0217138,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,253,ALMOXARIFE (HORISTA),H,REPRESENTATIVO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,40809,ALMOXARIFE (MENSALISTA),MES,REPRESENTADO,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,6122,APONTADOR OU APROPRIADOR DE MAO DE OBRA (HORISTA),H,REPRESENTADO,1,1.0252376,0.9415678,0.8465375,1.0422544,1.1521575,0.9520104,1.0177418,1.0120528,1,0.8692939,0.9624753,1.0326828,1,1.0217391,1,1,0.8824912,1.0177418,1.0575338,0.9415678,0.8302072,0.9869394,0.9254692,1,1.0366913,0.9415678,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,40810,APONTADOR OU APROPRIADOR DE MAO DE OBRA (MENSALISTA),MES,REPRESENTADO,220,225.5522798,207.1449233,186.238241,229.2959738,253.4746404,209.4422827,223.9032033,222.651622,220,191.2446565,211.7445688,227.190223,220,224.7826087,220,220,194.1480611,223.9032033,232.6574456,207.1449233,182.6455843,217.1266667,203.6032275,220,228.0720799,207.1449233,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,2350,AUXILIAR DE ESCRITORIO (HORISTA),H,REPRESENTADO,0.9583213,0.6936714,0.7797271,0.7081694,0.6964238,0.7861124,0.7433322,0.7310559,0.8317509,0.7449275,0.8243003,0.8538512,0.7780083,0.8680609,0.7718272,0.7954864,0.9382158,0.8011965,0.7438437,0.7746616,0.8327896,0.7425586,0.8484848,0.9004268,0.712646,0.8580384,0.7827908,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,40812,AUXILIAR DE ESCRITORIO (MENSALISTA),MES,REPRESENTADO,210.8306954,152.6077127,171.539961,155.7972638,153.2132297,172.9447388,163.5330739,160.8322981,182.9851904,163.884058,181.346056,187.8472679,171.1618257,190.9733873,169.8019924,175.0070126,206.4074748,176.2632197,163.6456031,170.4255444,183.213715,163.3629001,186.6666667,198.0939017,156.782129,188.7684542,172.2139842,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,245,AUXILIAR DE LABORATORISTA DE SOLOS E DE CONCRETO (HORISTA),H,REPRESENTADO,1.2679281,1.1424308,1.3136346,1.2679281,1.0133875,1.3763678,0.9429313,1.2192857,1.1379664,1.1424308,1.2826399,1.25,1.25,1.2679281,1.1424308,0.9027158,1.5407764,1.0682619,0.982363,1.3243084,1.2679281,1.1897172,1.1421392,1.1693855,1.0237434,1.0902084,1.2679281,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,41090,AUXILIAR DE LABORATORISTA DE SOLOS E DE CONCRETO (MENSALISTA),MES,REPRESENTADO,278.9441712,251.3347826,288.9996101,278.9441712,222.9452463,302.8009084,207.4448768,268.2428571,250.3526093,251.3347826,282.1807888,275,275,278.9441712,251.3347826,198.5974755,338.9708006,235.0176263,216.1198517,291.3478517,278.9441712,261.7377807,251.2706299,257.2648073,225.2235584,239.8458532,278.9441712,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,7153,TECNICO EM LABORATORIO E CAMPO DE CONSTRUCAO CIVIL (HORISTA),H,REPRESENTADO,1.3085532,1.2446821,1.8538579,1.4147974,1.4608777,1.5140045,1.4676453,2.0496894,1.2822157,1.2805303,1.6431298,1.5062541,1.375,1.4147974,1.3833992,1.3164605,1.0075702,1.4629473,1.3858524,1.4714538,1.4147974,1.2277811,1.369697,1.3607759,1.2334258,1.5990013,1.4147974,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,41089,TECNICO EM LABORATORIO E CAMPO DE CONSTRUCAO CIVIL (MENSALISTA),MES,REPRESENTADO,287.8816946,273.8300657,407.8487329,311.2554238,321.393093,333.0809992,322.8819715,450.931677,282.0874471,281.7166667,361.4885496,331.3759052,302.5,311.2554238,304.3478261,289.6213184,221.6654464,321.8484136,304.887527,323.7198352,311.2554238,270.1118396,301.3333333,299.3706952,271.3536849,351.7802866,311.2554238,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,40943,TECNICO EM SEGURANCA DO TRABALHO (HORISTA),H,REPRESENTADO,1.4724221,1.2103522,2.0392876,1.4579115,1.4608777,1.4073773,1.4153402,1.4551584,1.3367098,1.3826087,1.6367684,1.4483213,1.3615145,1.4579115,1.3875692,1.2573888,1.220013,1.3353274,1.3610477,1.6185992,1.52253,1.7197455,1.5797333,1.3647606,1.2493919,1.9510693,1.4579115,SINAPI_familias_e_coeficientes_2025_06.xlsx,
253,40944,TECNICO EM SEGURANCA DO TRABALHO (MENSALISTA),MES,REPRESENTADO,323.9328537,266.2774818,448.6432749,320.7405265,321.393093,309.6230129,311.3748379,320.1348447,294.0761636,304.173913,360.0890585,318.6306781,299.533195,320.7405265,305.2652174,276.6255259,268.4028669,293.7720329,299.4304882,356.0918187,334.9565912,378.3440031,347.5413333,300.247325,274.8662076,429.2352366,320.7405265,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,301,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 100 MM (NBR 5688)",UN,REPRESENTATIVO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,296,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688)",UN,REPRESENTADO,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,0.5657143,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,297,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 75 MM (NBR 5688)",UN,REPRESENTADO,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,0.8314286,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,299,"ANEL BORRACHA, DN 100 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",UN,REPRESENTADO,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,1.1742857,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,300,"ANEL BORRACHA, DN 150 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",UN,REPRESENTADO,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,4.06,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,20085,"ANEL BORRACHA, DN 50 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",UN,REPRESENTADO,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,0.7428571,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,298,"ANEL BORRACHA, DN 75 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",UN,REPRESENTADO,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,0.9028571,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,311,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 100 MM (NBR 7665)",UN,REPRESENTADO,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,3.3485714,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,318,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 150 MM (NBR 7665)",UN,REPRESENTADO,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,6.7428571,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,319,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 200 MM (NBR 7665)",UN,REPRESENTADO,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,10.5714286,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,303,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 100 MM (NBR 7362)",UN,REPRESENTADO,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,1.1085714,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,305,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 150 MM (NBR 7362)",UN,REPRESENTADO,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,3.4857143,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,306,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 200 MM (NBR 7362)",UN,REPRESENTADO,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,5.2857143,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,307,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 250 MM (NBR 7362)",UN,REPRESENTADO,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,13.3542857,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,309,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 350 MM (NBR 7362)",UN,REPRESENTADO,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,21.8742857,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,310,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 400 MM (NBR 7362)",UN,REPRESENTADO,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,30.3171429,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,308,"ANEL BORRACHA, PARA TUBO, PVC REDE COLETOR ESGOTO, DN 300 MM (NBR 7362)",UN,REPRESENTADO,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,29.8028571,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,328,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 100 MM, PARA REDE AGUA",UN,REPRESENTADO,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,2.6514286,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,325,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 50 MM, PARA REDE AGUA",UN,REPRESENTADO,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,0.7828571,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,20326,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 60 MM, PARA REDE AGUA",UN,REPRESENTADO,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,1.4314286,SINAPI_familias_e_coeficientes_2025_06.xlsx,
301,329,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 75 MM, PARA REDE AGUA",UN,REPRESENTADO,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,2.2171429,SINAPI_familias_e_coeficientes_2025_06.xlsx,
